training_step,curriculum_stage,horizon,mode_entropy,spawn_probability,spawn_action_frequency,mode_explore_fraction,mode_explore_team_fraction,mode_forage_fraction,mode_forage_team_fraction,mode_camp_fraction,mode_camp_team_fraction,mode_evade_fraction,mode_evade_team_fraction,mode_regroup_fraction,mode_regroup_team_fraction,mode_conserve_fraction,mode_conserve_team_fraction,movement_intensity_mean,movement_intensity_std,movement_intensity_min,movement_intensity_max,steering_residual_mean,steering_residual_std,steering_residual_min,steering_residual_max
316,2,1800.0,1.4599323031669416,0.4908080153905442,0.4966159164905548,0.1343049534175814,0.12534414454476966,0.19232543123328105,0.23159664457099416,0.10903053223872336,0.1100961180622125,0.18430034129692832,0.17641041306258387,0.15967161700950097,0.15093566040022172,0.22036712480398488,0.20561701935921808,0.4821414649486542,0.27598637342453003,3.560670666047372e-05,0.9999244213104248,-0.03058519959449768,0.5409607887268066,-0.9999235272407532,0.999261736869812
317,2,1800.0,1.4057860258287145,0.5225631016056712,0.5251524448394775,0.13012477718360071,0.11820195035793814,0.2137551990493167,0.26396650719672093,0.09818775995246583,0.10405164160692158,0.17349970291146763,0.16358309958503262,0.1532976827094474,0.1299178784649439,0.2311348781937017,0.22027892278844285,0.47909653186798096,0.27317580580711365,0.0002487379824742675,0.9998534321784973,-0.04054083302617073,0.5302272439002991,-0.9989970326423645,0.9984232187271118
318,2,1800.0,1.4216110629183119,0.5217882263729411,0.5216991305351257,0.13045711350796096,0.12429919784158182,0.21738572162300976,0.23899862569391395,0.10195172059578839,0.10026133748717708,0.17411402157164868,0.17961304816202225,0.15434001027221367,0.1467992330949298,0.22175141242937854,0.2100285577203751,0.4815009534358978,0.2712516784667969,4.5344251702772453e-05,0.9999514818191528,-0.008975600823760033,0.5303535461425781,-0.9994582533836365,0.999605655670166
319,2,1800.0,1.4372338225366423,0.5389273782158464,0.5391800999641418,0.14235180619573373,0.14140027345511735,0.22188873405509701,0.25769061407073346,0.11244506377961196,0.11393949639297153,0.1417086504448494,0.11929016442181299,0.17043627398434988,0.16104562152432028,0.21116947154035803,0.20663383013504438,0.48520657420158386,0.2714995741844177,0.00022146166884340346,0.9999021887779236,-0.02399660460650921,0.5330474972724915,-0.999944269657135,0.999667763710022
320,2,1800.0,1.4528917437226299,0.5483584118658131,0.5412043333053589,0.15974351826038471,0.14593045525372175,0.18613511755413065,0.24598754670396436,0.11235015333147477,0.11262924935139657,0.1539819719356937,0.13499702117392443,0.14292352011894804,0.12431922045628206,0.24486571879936808,0.23613650706071085,0.48731520771980286,0.27779462933540344,0.00020850753935519606,0.9999802112579346,-0.016236018389463425,0.5374403595924377,-0.9998913407325745,0.999510645866394
321,2,1800.0,1.4570260506591528,0.5577102652526614,0.5694303512573242,0.17642526964560862,0.15986412524719443,0.21813779440898085,0.2567680273824289,0.1296500110059432,0.12776893553291402,0.13746423068456967,0.1352332701927351,0.14968082764692933,0.13940989371539966,0.1886418666079683,0.18095574792932795,0.4752238392829895,0.27392998337745667,3.439397187321447e-05,0.9991354942321777,-0.04923877865076065,0.5343760251998901,-0.9998306632041931,0.9978271722793579
322,2,1800.0,1.4852940954636258,0.5742232838886702,0.5855777859687805,0.15821715251373045,0.15403224007000535,0.2123996620194339,0.23261515856210466,0.13762146176594847,0.13881680721510967,0.14205745669623995,0.13333918820060411,0.159801436417406,0.1489372954847952,0.18990283058724122,0.19225931046738104,0.48281753063201904,0.2770600914955139,0.00014233340334612876,0.9999467730522156,-0.04384255036711693,0.5369169116020203,-0.999919593334198,0.9998797178268433
323,2,1800.0,1.458942647201724,0.5586019109507077,0.5520602464675903,0.18866501454584636,0.17433035333172253,0.21732571921129187,0.2715468536235526,0.1336062924253852,0.13082689244555296,0.13996336601659304,0.12613286755480466,0.1447042344574938,0.13010881356697096,0.17573537334338973,0.1670542194773963,0.4826180040836334,0.273644357919693,9.441996371606365e-05,0.9996720552444458,-0.03971932455897331,0.5340461134910583,-0.9999181628227234,0.999672532081604
324,2,1800.0,1.4745356233770566,0.48259057389488835,0.49300509691238403,0.13882702301410543,0.13705491436085007,0.20723300456039878,0.24393010598232934,0.1643864672817902,0.16181084418113198,0.15314455403542263,0.13660283269610005,0.09735921094495704,0.09286686925086099,0.23904974016332592,0.2277344335287276,0.4891515374183655,0.2783753573894501,6.620112981181592e-05,0.9998936653137207,-0.0033807524014264345,0.5313090682029724,-0.9990668892860413,0.999629020690918
325,2,1800.0,1.457133358472014,0.4923451970991933,0.4870927333831787,0.1186399217221135,0.11412126613655552,0.19202544031311156,0.2104768105587367,0.15349804305283757,0.15906666337072067,0.1533757338551859,0.13523942869551456,0.11338062622309197,0.10752491225567916,0.2690802348336595,0.2735709189827934,0.4905170202255249,0.2768475115299225,0.00013667023449670523,0.9998393058776855,-0.01818264089524746,0.5419310331344604,-0.9971852898597717,0.9990423917770386
326,2,1800.0,1.4270238605272554,0.47597974068585763,0.47598060965538025,0.11897071490094746,0.11320769377751717,0.21683893195521103,0.25869853490996025,0.14071920757967268,0.14404320230548023,0.16289836347975883,0.1480837708508534,0.11186477174849267,0.10805038474184779,0.2487080103359173,0.22791641341434113,0.4936029314994812,0.2723170220851898,0.00025130630820058286,0.999843955039978,-0.015432973392307758,0.5262125134468079,-0.999967098236084,0.999941349029541
327,2,1800.0,1.4742109333692208,0.4772364394918819,0.4739856421947479,0.1323529411764706,0.13103847805481633,0.16840607210626185,0.21718368383338923,0.11891208096141682,0.12331138618871712,0.193943706514864,0.17477717338300092,0.11345667299177735,0.10341720164133988,0.2729285262492094,0.2502720768987365,0.4978492558002472,0.2779901921749115,2.22726475840318e-06,0.9998888969421387,-0.02259344607591629,0.5418760180473328,-0.9988625049591064,0.9999253749847412
328,2,1800.0,1.4632128531314603,0.4939735008386244,0.49864280223846436,0.11439259696790707,0.11418120381095272,0.18025201811380193,0.23169428980839613,0.11862571372317385,0.11726152493542483,0.17611734593423903,0.15662332937571002,0.12463083284111046,0.11907910081607333,0.28598149241976767,0.26116055125344295,0.4936091899871826,0.2778789699077606,0.0002210174861829728,0.9998710751533508,-0.027979860082268715,0.5392684936523438,-0.9999444484710693,0.9995739459991455
329,2,1800.0,1.4702729305750888,0.505954609185103,0.5074720978736877,0.11610915492957746,0.117259751853125,0.17702464788732394,0.20635009194260365,0.1288732394366197,0.13901110505522707,0.19339788732394367,0.17320191760581333,0.12764084507042253,0.1153552847081973,0.25695422535211265,0.24882184883503367,0.49125581979751587,0.274225115776062,8.340187923749909e-05,0.9995881915092468,-0.013983089476823807,0.539134681224823,-0.9998993873596191,0.9990358352661133
330,2,1800.0,1.4866279917117258,0.5214205368776025,0.5176671147346497,0.12524830109775223,0.12230370331374213,0.18515420805018296,0.21743646304893782,0.141871406168322,0.14003296979221075,0.1564035546262415,0.14671077311372743,0.1294302143230528,0.12394709003820618,0.2618923157344485,0.24956900069317567,0.493079274892807,0.2756909132003784,5.4177147831069306e-05,0.9999681711196899,-0.017673423513770103,0.543419599533081,-0.9998782277107239,0.9986343383789062
331,2,1800.0,1.4399244447717028,0.5086702136843262,0.5071622133255005,0.10427436641028874,0.09945347163738778,0.22708359601563485,0.24275922209487122,0.1506745681502963,0.15576163267579465,0.14210061782877317,0.1320555474965226,0.11965704198713907,0.12066457419448395,0.2562098096078679,0.24930555190093978,0.4819679260253906,0.27346938848495483,9.859868441708386e-05,0.9993313550949097,-0.008497480303049088,0.5332013964653015,-0.9997367858886719,0.9990725517272949
332,2,1800.0,1.4131386869218368,0.47227224018322284,0.4771585762500763,0.11509279794560523,0.11543579076756463,0.23602194467141357,0.2538778055738131,0.11275825843352398,0.11437506785476231,0.15197852223648886,0.14390156933264284,0.11626006770164585,0.11410262358309041,0.2678884090113225,0.2583071428881267,0.4916912317276001,0.2690078914165497,0.0003140413318760693,0.9999144077301025,-0.010926921851933002,0.5290828943252563,-0.9997922778129578,0.9999104738235474
333,2,1800.0,1.4465099817377565,0.47712452266643207,0.47518226504325867,0.11206643869076698,0.1115023491263354,0.19345383488031265,0.25095324827964477,0.09897410845139228,0.10411129152788372,0.1719589643380557,0.15419088894026628,0.12594040058622374,0.11518057868414888,0.29760625305324867,0.26406164344172095,0.4910662770271301,0.27811941504478455,3.757575177587569e-05,0.9995071887969971,0.00025903666391968727,0.5397771596908569,-0.999611496925354,0.9993624687194824
334,2,1800.0,1.4335265924707132,0.5021371250160632,0.5052720308303833,0.10988671472708549,0.10462906955294936,0.2188465499485067,0.24173447600886325,0.1145211122554068,0.11053907185902537,0.1380020597322348,0.13097221657489755,0.13470648815653966,0.13506627009230956,0.2840370751802266,0.2770588959119549,0.4820909798145294,0.27623626589775085,1.9887809685315005e-05,0.9999905824661255,-0.01555305253714323,0.5312252044677734,-0.9998511075973511,0.9988762140274048
335,2,1800.0,1.4655338219274,0.5018473301167329,0.5047160387039185,0.11717983918415376,0.11308303781959242,0.20592272994704844,0.23333180541832174,0.11443420278485977,0.11347502459297222,0.17130809962737792,0.16074224942188634,0.14051774857815258,0.14313920929496518,0.2506373798784075,0.23622867345226212,0.4897307753562927,0.2757115066051483,2.045389737759251e-05,0.999902606010437,-0.013806534931063652,0.539708137512207,-0.9999390840530396,0.9996235370635986
336,2,1800.0,1.4612030281508264,0.48001462121452104,0.4772765636444092,0.10380165289256198,0.10305812816506185,0.2,0.22851573949640946,0.13801652892561983,0.14083459940045465,0.1575206611570248,0.15341925811964566,0.1621487603305785,0.1463416112985296,0.23851239669421487,0.2278306635198988,0.49639803171157837,0.2761375904083252,0.00025590290897525847,0.9999046325683594,-0.004478070419281721,0.5358384251594543,-0.9998545050621033,0.9991570711135864
337,2,1800.0,1.471070013722973,0.48914593482316404,0.4860173463821411,0.108789760963674,0.10376243793689702,0.19781667607754563,0.2499347262539909,0.13777526821005082,0.15114075011260242,0.16158479201957462,0.13705958240328311,0.1577263316393751,0.15174880983466868,0.23630717108977978,0.20635369345855786,0.49727383255958557,0.2773617208003998,5.232220792095177e-05,0.9996899962425232,-0.02203679084777832,0.5342928767204285,-0.999839186668396,0.9998185634613037
338,2,1800.0,1.4669653006865193,0.520048639845855,0.5212641954421997,0.10335235378031384,0.10113092479211963,0.18994293865905848,0.22461830075860134,0.12496433666191155,0.12993711506141523,0.1768188302425107,0.16173706192545148,0.1631241084165478,0.15349875817100808,0.24179743223965763,0.22907783929140427,0.4900902509689331,0.2770270109176636,0.000187983489013277,0.9997469782829285,-0.026658225804567337,0.5382724404335022,-0.9997676610946655,0.9999765157699585
339,2,1800.0,1.4549824907558853,0.5242244516783859,0.5299076437950134,0.11255513547574039,0.11013733259936372,0.19486452425960932,0.2040271734002614,0.12578764965343414,0.13050440646479058,0.15304032766225584,0.14810000012270175,0.17178638941398866,0.17185727894351954,0.24196597353497165,0.23537380846936298,0.4879092574119568,0.27553123235702515,0.00012216050527058542,0.9998335838317871,-0.030198369175195694,0.5342844128608704,-0.9997267127037048,0.9995174407958984
340,2,1800.0,1.4387761891206017,0.5390561834511781,0.5503847002983093,0.11583011583011583,0.11628143070068746,0.20307041735613166,0.21977804932740996,0.14340871483728626,0.14434507354238638,0.14258135686707116,0.13648921878961043,0.1458907887479316,0.1435134671603524,0.2492186063614635,0.23959276047955336,0.48697346448898315,0.2746627926826477,8.47487899591215e-05,0.9998496770858765,-0.04449237138032913,0.5312418341636658,-0.9998484253883362,0.9994077682495117
341,2,1800.0,1.4345616401912529,0.5658428178730246,0.5663444399833679,0.09702457956015524,0.10145986369740381,0.17388960758947822,0.19553140943226568,0.12979732643380767,0.14099955631204977,0.16052177662785683,0.14076748261963112,0.16235446313065977,0.1530643813149621,0.27641224665804226,0.2681773066236875,0.49204686284065247,0.2763186991214752,6.310198659775779e-05,0.9996026158332825,-0.027159608900547028,0.536622166633606,-0.9992187023162842,0.9995942115783691
342,2,1800.0,1.4599430607878547,0.5708695376565727,0.5779945254325867,0.09251479036268541,0.09753856073981575,0.17019634742347595,0.19423562284900645,0.1250964588870788,0.13032298778495618,0.17045357112235274,0.15353886150137452,0.18211437880476722,0.17174006007274978,0.2596244533996399,0.2526239070520973,0.4816838502883911,0.27727070450782776,2.8334264356999483e-07,0.9999138712882996,-0.04310300946235657,0.541135847568512,-0.9998083710670471,0.9996986389160156
343,2,1800.0,1.4727604320980434,0.5667867527418162,0.564843475818634,0.10941080801360242,0.11018115781396029,0.1733569897242552,0.19059806871548182,0.13602424780069491,0.14448522867290706,0.17890145634656612,0.1686217827234798,0.16404228579877284,0.15862754914589516,0.23826421231610853,0.22748621292827587,0.48310548067092896,0.27829810976982117,3.93757363781333e-05,0.9999874234199524,-0.04071877524256706,0.5391281247138977,-0.9996953010559082,0.9991110563278198
344,2,1800.0,1.4322026159785408,0.5957319230381581,0.5922826528549194,0.11953167544018878,0.11396045402537584,0.18732982392448722,0.2309654785784517,0.14712288981666363,0.15395777608691572,0.16736249773098566,0.15214539454971543,0.12597567616627336,0.11715305208883398,0.2526774369214013,0.23181784467070735,0.47542262077331543,0.2764343023300171,1.2562105439428706e-05,0.9999630451202393,-0.01675179786980152,0.5349274277687073,-0.9992770552635193,0.9997670650482178
345,2,1800.0,1.444920922322804,0.5978516780791979,0.5984123945236206,0.126680358476475,0.12609220753605482,0.17167662434652725,0.20253058515917718,0.14712471994025392,0.14514370410424698,0.18101194921583272,0.17175197447185253,0.11930545182972367,0.11483854853505265,0.25420089619118746,0.23964298019361582,0.48282235860824585,0.2768625319004059,2.10008929570904e-05,0.999954342842102,-0.0321120023727417,0.5331851840019226,-0.9997805953025818,0.9994809627532959
346,2,1800.0,1.4551901256765118,0.5924445870073088,0.5845118761062622,0.13606870229007634,0.13559021730781565,0.16879770992366414,0.1996141604455807,0.17003816793893128,0.170584874844995,0.15171755725190839,0.13763474003418694,0.11688931297709923,0.11086886154454934,0.2564885496183206,0.2457071458228724,0.48467156291007996,0.2743077278137207,5.3240997658576816e-05,0.9996224045753479,-0.029277505353093147,0.5365288257598877,-0.998504102230072,0.9996438026428223
347,2,1800.0,1.4509113163715743,0.5828145269556237,0.5891999006271362,0.12620423892100194,0.13352264482929416,0.18827415359207267,0.19564852184826562,0.17987888797137352,0.1870898835316052,0.16666666666666666,0.156210167220282,0.08670520231213873,0.08911381746979714,0.25227085053674647,0.2384149651007559,0.48121383786201477,0.27229931950569153,4.2776686314027756e-05,0.9998977184295654,-0.024244198575615883,0.5276055932044983,-0.999909520149231,0.9995167255401611
348,2,1800.0,1.4800116329970778,0.5561852991840993,0.5611245632171631,0.11635606848926308,0.11649218030478871,0.1830479614038407,0.2097319752165824,0.16535805505628606,0.1684332675139903,0.1990350960174061,0.18723812217335165,0.10718002081165452,0.10382304820778432,0.22902279822154953,0.21428140658350261,0.48252958059310913,0.2727890610694885,9.784066787688062e-05,0.9999648332595825,-0.0069913100451231,0.5317609310150146,-0.9991892576217651,0.9994553327560425
349,2,1800.0,1.4819724643637404,0.5515601423716978,0.5457978248596191,0.11875483704531774,0.12023398498422225,0.17937913836099406,0.2113524519471658,0.15504342591796372,0.16547269857270488,0.19545962679508128,0.17278766705447593,0.10387823544586809,0.10159284657776269,0.24748473643477514,0.22856035086366844,0.48247960209846497,0.27486652135849,1.1617259588092566e-05,0.9999834299087524,-0.01865748129785061,0.5413785576820374,-0.9998283386230469,0.9999450445175171
350,2,1800.0,1.4540941208766622,0.5762152458139548,0.5662874579429626,0.1296359305886356,0.13595151941309358,0.1967789497561529,0.23610307617738072,0.1483497788363389,0.15118823225451125,0.18623114438017466,0.1671176763207208,0.10332312577974367,0.09467234631425808,0.2356810706589543,0.2149671495200355,0.4862052798271179,0.269256055355072,0.00022383137547876686,0.9999778866767883,-0.019938398152589798,0.5354799032211304,-0.9998384118080139,0.9999384880065918
351,2,1800.0,1.4570590094897475,0.5465671007544967,0.553326427936554,0.10241980866629151,0.10113757473778293,0.19335959482273496,0.22360964179853532,0.1505908835115363,0.16686125086965056,0.17535171637591446,0.16263065041075817,0.11671356218345526,0.10534052808130336,0.26156443444006755,0.24042035410196969,0.47922399640083313,0.2743656635284424,3.1509247492067516e-05,0.9999198317527771,-0.032209161669015884,0.5345221757888794,-0.9998250007629395,0.9998651742935181
352,2,1800.0,1.4264432303856804,0.5308671498166923,0.5303004384040833,0.10649834787765822,0.11552418006961773,0.16156909260357535,0.19503852700430913,0.11886808438532577,0.12381242896815874,0.17309158688469034,0.15879252487373904,0.1251376768618148,0.11760507375863813,0.31483521138693554,0.2892272653255372,0.49408644437789917,0.27620595693588257,2.5879548047669232e-05,0.9999809265136719,-0.017861895263195038,0.5402754545211792,-0.9995273947715759,0.9998663663864136
353,2,1800.0,1.403198495080419,0.5172805309470898,0.5192943811416626,0.0891731219600072,0.10137607162304231,0.16807782381552874,0.21904023607634107,0.12520266618627274,0.13493804428798312,0.1587101423166997,0.1373939479765005,0.12150963790308053,0.11900594632501443,0.3373266078184111,0.28824575371111855,0.49134182929992676,0.2770146429538727,3.9794264012016356e-05,0.9998857378959656,-0.026564327999949455,0.5446162819862366,-0.999929666519165,0.9997190237045288
354,2,1800.0,1.370409814986194,0.528260002520194,0.5249559283256531,0.09060299969390878,0.09012154674522332,0.16335067850219365,0.22118415112591677,0.1111111111111111,0.1200487091520368,0.15916743189470461,0.14435946067301955,0.11774308744005714,0.11536718692961766,0.35802469135802467,0.30891894537418585,0.4888884425163269,0.2776370644569397,3.310525471533765e-06,0.999908983707428,-0.020722413435578346,0.5474953055381775,-0.9997991919517517,0.9999030828475952
354,3,3000.0,1.4049624633789062,0.5245946570287777,0.5139240622520447,0.0725,0.07511214659414657,0.16,0.16220669450462774,0.1425,0.14151138683487774,0.1675,0.16591614899522308,0.12,0.11894409929100619,0.3375,0.3363095237801187,0.5093486309051514,0.2898857593536377,0.0007106048287823796,0.994475245475769,-0.1180475726723671,0.5559929013252258,-0.9981860518455505,0.9901368618011475
355,2,1800.0,1.4173720608456346,0.5296493663435354,0.5296458005905151,0.08775022031977842,0.08609167116881193,0.17978093919174115,0.22950289650480857,0.12614881027319652,0.13492942678894765,0.15963741659322675,0.1498232988377239,0.13747954173486088,0.13427030612922916,0.30920307188719626,0.26538240057047874,0.48641887307167053,0.2761649489402771,4.52317253802903e-05,0.9993325471878052,-0.018523652106523514,0.543342113494873,-0.9998816847801208,0.9999666213989258
355,3,3000.0,1.3717723825124388,0.4880096435546875,0.5071684718132019,0.061103351955307264,0.06680061462645658,0.20740223463687152,0.28734816865468876,0.125,0.1373666308273832,0.1424581005586592,0.11522829253475185,0.14804469273743018,0.12945411346198388,0.3159916201117318,0.2638021798947357,0.4886643886566162,0.27350643277168274,0.0002799713984131813,0.9997939467430115,-0.0556483194231987,0.5439960956573486,-0.9999545216560364,0.9965699911117554
356,2,1800.0,1.423148258804997,0.5423328424984994,0.5429971814155579,0.08080808080808081,0.08370295953596411,0.17296037296037295,0.18938595395184307,0.131002331002331,0.13804425962391637,0.1599067599067599,0.15535776558049472,0.1407925407925408,0.13645074982361927,0.3145299145299145,0.29705831148416245,0.4812825620174408,0.2761808931827545,0.00014765301602892578,0.9996612668037415,-0.013299629092216492,0.5384151339530945,-0.9994804263114929,0.9997507333755493
356,3,3000.0,1.4161883895476464,0.5136384846527905,0.5173020362854004,0.07398877213185548,0.07748642703961603,0.17907010220238953,0.2030437264314879,0.11587735713257521,0.12116519351182889,0.1612206707931481,0.1531506237519261,0.14308334532891895,0.140628065486394,0.3267597524111127,0.3045259637787471,0.49078524112701416,0.275258332490921,2.4568844310124405e-05,0.9992157220840454,-0.02001284435391426,0.5455150008201599,-0.9994381070137024,0.9997619390487671
357,2,1800.0,1.40982705721161,0.5332534611104618,0.5281035304069519,0.08806029353431179,0.08263586157789475,0.19000396667988892,0.20547537298250335,0.1297104323681079,0.14105466008787232,0.16818722729075763,0.16022601849333656,0.11701705672352242,0.11353441840180964,0.30702102340341136,0.2970736684565834,0.4920768141746521,0.26992642879486084,2.280554099343135e-06,0.998571515083313,-0.027693763375282288,0.5308668613433838,-0.9995293021202087,0.997336745262146
357,3,3000.0,1.390006820958115,0.5197283290611839,0.5095363855361938,0.07789013391637059,0.0761775312180852,0.1829734900245969,0.1938661794287909,0.11738179830554796,0.11926473538056036,0.17600437277944794,0.17256647908087827,0.12913364307187755,0.12798426926395723,0.31661656190215903,0.31014080562772806,0.48113301396369934,0.27618542313575745,0.00024492680677212775,0.9999580979347229,0.002287859795615077,0.534607470035553,-0.9999622702598572,0.999624490737915
358,2,1800.0,1.398139138698979,0.48115431313696205,0.4679930806159973,0.07317073170731707,0.0702888258557316,0.21867115222876365,0.24792173925985345,0.15138772077375945,0.1539447205441388,0.1438183347350715,0.12641214072133888,0.11101766190075694,0.12372215444233987,0.30193439865433136,0.2777104191765974,0.47018641233444214,0.2701890468597412,0.0005669092060998082,0.9997541308403015,-0.02950422838330269,0.5167441368103027,-0.9884592890739441,0.9987279176712036
358,3,3000.0,1.3833059395215788,0.5166196574312123,0.5158652067184448,0.07969613259668508,0.08189582923614361,0.1935082872928177,0.2156193756304587,0.1255524861878453,0.12792686535880488,0.15290055248618784,0.14381536033116282,0.1302486187845304,0.1210681485496767,0.3180939226519337,0.30967442089375335,0.4890613853931427,0.2709448039531708,7.607900624861941e-05,0.9996350407600403,-0.015627054497599602,0.5300139784812927,-0.9992843270301819,0.9994968175888062
359,2,1800.0,1.4563474550351991,0.4960394191333809,0.5064194202423096,0.09203296703296704,0.08721446744249804,0.1401098901098901,0.16465505654984172,0.1401098901098901,0.18098528570585323,0.17582417582417584,0.15715724196983455,0.13873626373626374,0.13789439406230217,0.3131868131868132,0.2720935542696703,0.49346673488616943,0.2696256637573242,0.0010884033981710672,0.99456787109375,-6.747704173903912e-05,0.5413268208503723,-0.9974794983863831,0.9971170425415039
359,3,3000.0,1.4055026579063192,0.5498825295850516,0.554929256439209,0.0917848251975322,0.09026107070365996,0.19060504383591298,0.2033778129491936,0.12533824006927158,0.1297102169195133,0.1395172637731356,0.13184164222400854,0.14059963199480463,0.14242429670705017,0.312154995129343,0.30238496049657443,0.4920477569103241,0.2749638259410858,0.00028772695804946125,0.9999220371246338,-0.015369638800621033,0.5372123718261719,-0.9996855854988098,0.9999436140060425
360,3,3000.0,1.4139284115773005,0.5474596349911998,0.550000011920929,0.11849710982658959,0.12257021210679454,0.17369009882528436,0.19370429570438635,0.09388402013798247,0.1016712556126409,0.13779600969606565,0.13589282297288247,0.1495431661383554,0.1451462629533604,0.3265895953757225,0.30101515064993534,0.4838733375072479,0.2778376042842865,0.00011770445416914299,0.9996597766876221,-0.024868875741958618,0.5518198013305664,-0.9996222853660583,0.9999746084213257
361,3,3000.0,1.34012562908386,0.5477457812529769,0.5448864698410034,0.12339216272808855,0.13421620213872248,0.18830391863595572,0.22580389069539109,0.09811546515106193,0.10619019522027631,0.1274304516900987,0.11754902991508343,0.123691295243793,0.10802076681556473,0.3390667065510021,0.308219915214962,0.475102961063385,0.2771073877811432,1.2327586773608346e-05,0.9994761347770691,-0.022192679345607758,0.5410593748092651,-0.9998466968536377,0.9994055032730103
362,3,3000.0,1.368054789741896,0.5384531705786051,0.5278869867324829,0.11987515959710597,0.12043102952962378,0.2011632855724216,0.23624744935599323,0.08511845651865513,0.09011400994388975,0.14626188111788907,0.140632625162081,0.15491559086395235,0.1445145642268523,0.2926656263299759,0.2680603217815599,0.4708881378173828,0.27041202783584595,0.0003389112825971097,0.9998617172241211,-0.0362556092441082,0.53440260887146,-0.9997001886367798,0.9996693134307861
363,3,3000.0,1.4167645346728175,0.5122624184025534,0.5125481486320496,0.1383780801765355,0.13846203240965146,0.16761677087164398,0.2206914435373998,0.07502758367046708,0.07414565844644151,0.15088267745494668,0.14491337622850392,0.17506436189775654,0.15423647228081844,0.29303052592865025,0.2675510170971849,0.47927409410476685,0.2778242230415344,7.018876203801483e-05,0.9999746084213257,-0.017158949747681618,0.5520817637443542,-0.9997828602790833,0.9999245405197144
364,3,3000.0,1.4074746433692642,0.5210466016921322,0.5203539729118347,0.129228998849252,0.1301952052302983,0.19758342922899885,0.2229478902539499,0.08319907940161105,0.08816147599384694,0.12543153049482164,0.1252863451219372,0.19309551208285386,0.17907074178829258,0.2714614499424626,0.25433834161167507,0.4822026789188385,0.27525150775909424,6.538067827932537e-05,0.9999234676361084,-0.045171260833740234,0.5415863990783691,-0.9999717473983765,0.9996826648712158
365,3,3000.0,1.4159639042240395,0.5027311018550807,0.49912208318710327,0.13450398262128893,0.14010511372006412,0.14871469949312094,0.19370734273810022,0.0832729905865315,0.09904154087069678,0.12101737871107893,0.12006633255624204,0.20999275887038377,0.17698744599792018,0.30249818971759596,0.27009222411697664,0.49741309881210327,0.2822934091091156,0.00024044934252742678,0.999933123588562,-0.03772558644413948,0.5562734007835388,-0.9998943209648132,0.9998359680175781
366,3,3000.0,1.418841505492434,0.5116025300180865,0.510490357875824,0.1428403893514718,0.1456221805253924,0.17415269145068604,0.201354487225622,0.09335053359915563,0.10400198074318076,0.12607013017473906,0.12195338928582893,0.1802509675149525,0.1598236752611005,0.283335287908995,0.2672442869588754,0.49187415838241577,0.2756596505641937,0.0001447103131795302,0.9999915957450867,-0.06135617196559906,0.5546340346336365,-0.9996264576911926,0.9996150732040405
367,3,3000.0,1.4141984319233056,0.48527279884242697,0.4878377318382263,0.1289793239251723,0.13089416029763656,0.17755169018706926,0.20438306503119652,0.09131933048900558,0.09786523245689434,0.1361995405316705,0.13092918322321245,0.20233016081391533,0.1849179961298672,0.26361995405316707,0.2510103628611929,0.48722296953201294,0.27420511841773987,3.341314732097089e-05,0.9998756647109985,-0.05630987882614136,0.5490688681602478,-0.9999656677246094,0.9999117851257324
368,3,3000.0,1.4374240377924472,0.4728591629451427,0.471003919839859,0.13443165575866997,0.13836457768200588,0.14661852102610395,0.16397286403618141,0.08485669149176259,0.09027075569726206,0.13887008199804407,0.13406170996075725,0.20928308132099602,0.19132836348886387,0.2859399684044234,0.28200172913492955,0.4886099398136139,0.2794835567474365,5.3590589232044294e-05,0.9999598860740662,-0.039874304085969925,0.5575804114341736,-0.9999552965164185,0.9995580911636353
369,3,3000.0,1.4452644764186784,0.5013623541754645,0.4956265389919281,0.15802611367127495,0.16872508992864055,0.15610599078341014,0.18143855932647843,0.08362135176651306,0.08849375509055037,0.14564132104454686,0.1368565095074708,0.18548387096774194,0.16818928134456612,0.27112135176651303,0.2562968048022937,0.4876478314399719,0.2767966687679291,3.51812741428148e-05,0.9998795390129089,-0.047266606241464615,0.555223822593689,-0.9999411702156067,0.9995946884155273
370,3,3000.0,1.425057320565501,0.4823100867584435,0.47989460825920105,0.14505862646566164,0.14296423750743747,0.19151312116136238,0.2249665349439967,0.09860413176996091,0.1085441237804657,0.13590173087660526,0.1299536831011955,0.17185929648241205,0.15094433657271428,0.2570630932439978,0.24262708409419034,0.478090763092041,0.2745285928249359,0.00019277157844044268,0.9996814131736755,-0.05205851420760155,0.5436105728149414,-0.9998785853385925,0.9981415271759033
371,3,3000.0,1.426286479446415,0.47396461744815255,0.47291234135627747,0.13470146102525124,0.1346170762052604,0.1629085381302255,0.1982488987937884,0.08470568364158433,0.11056515104595184,0.12971877375221688,0.12188564171306329,0.1753230301494806,0.14766465194297623,0.31264251330124143,0.2870185802989599,0.48567304015159607,0.2787753641605377,0.00014928283053450286,0.9998971223831177,-0.034730907529592514,0.5497128367424011,-0.999902069568634,0.999697208404541
372,3,3000.0,1.4205987658402595,0.4792187865338267,0.46843573451042175,0.1433836642491975,0.14812138380684514,0.17084769944120795,0.20956441822431338,0.09570800142670313,0.11139756120688254,0.13422898585186066,0.11924293056699216,0.16656759006063487,0.14314867371191145,0.2892640589703959,0.2685250324830553,0.48598477244377136,0.27880457043647766,1.6941282865445828e-06,0.9990699887275696,-0.05597822740674019,0.5540574193000793,-0.9994359612464905,0.9996458292007446
