seed,horizon,complete,official_score,survival_time,horizon_reached,final_population,peak_population,minimum_population,mean_population,births,deaths,predator_related_deaths,fruit_score_contribution,mean_energy,median_energy,official_reward,training_reward,environment_ticks,decision_steps,episode_wall_time
589,3000.0,1,258.6775324482679,259.69999999999055,0,0,14,0,5.5284834488067744,59,64,,,51.09517867506364,48.37904844653006,258.6775324482679,253.67753244826793,2597,520,83.40699999999924
653,3000.0,1,33.2010000000002,33.0000000000002,0,0,9,0,4.972809667673716,4,9,,,43.35130776891348,41.709665687116285,33.2010000000002,28.2010000000002,330,66,11.062000000005355
596,3000.0,1,313.5082421965492,301.50000000000006,0,0,29,0,12.614058355437665,172,177,,,50.25016060468283,49.358612320339645,313.5082421965492,308.5082421965492,3015,603,100.70300000000134
622,3000.0,1,26.282400000000106,26.200000000000102,0,0,8,0,5.0494296577946765,4,9,,,43.141629604029355,36.85457768043274,26.282400000000106,21.282400000000106,262,53,11.046999999998661
595,3000.0,1,24.92540000000009,24.800000000000082,0,0,10,0,6.028112449799197,5,10,,,36.005344013309774,31.80250528808651,24.92540000000009,19.92540000000009,248,50,10.93800000000192
602,3000.0,1,23.457200000000068,23.400000000000063,0,0,10,0,5.459574468085107,5,10,,,39.90673671798595,35.69117168517759,23.457200000000068,18.457200000000068,234,47,8.375
628,3000.0,1,24.83840000000009,24.60000000000008,0,0,10,0,6.82995951417004,5,10,,,36.41878754983934,33.63610774619679,24.83840000000009,19.83840000000009,246,50,8.906000000002678
601,3000.0,1,41.19780000000031,41.00000000000031,0,0,10,0,3.661800486618005,6,11,,,40.72974996055504,34.99098184703589,41.19780000000031,36.19780000000031,410,82,11.546999999998661
634,3000.0,1,20.634000000000025,20.600000000000023,0,0,10,0,6.2898550724637685,5,10,,,37.324170250410134,32.89534023754959,20.634000000000025,15.634000000000025,206,42,6.187999999994645
640,3000.0,1,22.039800000000046,22.000000000000043,0,0,8,0,5.755656108597285,3,8,,,40.39388476823863,33.5069840936081,22.039800000000046,17.039800000000046,220,44,3.187000000005355
607,3000.0,1,28.283200000000132,28.10000000000013,0,0,10,0,5.921985815602837,5,10,,,37.882844764285466,35.345434385812,28.283200000000132,23.283200000000132,281,57,9.375
645,3000.0,1,437.82480284844377,421.8000000000274,0,0,19,0,7.2808722446077265,119,124,,,51.63765646268834,49.24620270599969,437.82480284844377,432.82480284844377,4218,844,143.23400000000402
646,3000.0,1,18.457599999999996,18.39999999999999,0,0,10,0,7.421621621621622,5,10,,,34.19776805997672,32.07823358923192,18.457599999999996,13.457599999999996,184,37,5.5310000000026776
613,3000.0,1,25.8284000000001,25.700000000000095,0,0,10,0,5.965116279069767,5,10,,,34.58027232557756,30.270987527166913,25.8284000000001,20.8284000000001,257,52,6.578000000001339
651,3000.0,1,31.43240000000018,31.300000000000175,0,0,9,0,4.89171974522293,4,9,,,39.51600114794604,34.51274992852832,31.43240000000018,26.43240000000018,313,63,10.031000000002678
652,3000.0,1,25.586400000000094,25.500000000000092,0,0,9,0,5.53515625,4,9,,,37.13047518908649,34.64259134547122,25.586400000000094,20.586400000000094,255,51,9.156999999999243
619,3000.0,1,39.61940000000029,39.40000000000029,0,0,10,0,4.172151898734177,5,10,,,37.28807569576432,34.10894123477273,39.61940000000029,34.61940000000029,394,79,10.389999999999418
658,3000.0,1,27.32320000000012,27.200000000000117,0,0,10,0,5.553113553113553,5,10,,,37.04966342910669,34.49617129021372,27.32320000000012,22.32320000000012,272,55,6.063000000001921
657,3000.0,1,48.98900000000042,48.50000000000042,0,0,10,0,4.296296296296297,7,12,,,41.36013488756766,38.69016254885585,48.98900000000042,43.98900000000042,485,97,14.406999999999243
608,3000.0,1,149.79948036445595,146.099999999996,0,0,17,0,6.876196990424076,49,54,,,46.60552877623194,43.820841835904794,149.79948036445595,144.79948036445595,1461,293,53.36000000000058
625,3000.0,1,24.53360000000008,24.500000000000078,0,0,10,0,5.028455284552845,5,10,,,37.16346180099638,33.42120696331781,24.53360000000008,19.53360000000008,245,49,12.015999999995984
663,3000.0,1,33.83740000000021,33.70000000000021,0,0,9,0,4.340236686390533,5,10,,,37.72826045179211,34.025429735664716,33.83740000000021,28.83740000000021,337,68,9.281000000002678
570,3000.0,1,562.7544000000578,539.9000000000542,0,0,33,0,8.085925925925926,187,192,,,47.07084250920633,44.83468422725514,562.7544000000578,557.7544000000578,5399,1080,190.39099999999598
631,3000.0,1,49.642800000000435,49.30000000000043,0,0,10,0,3.7044534412955468,7,12,,,41.39820609647285,37.75309194065447,49.642800000000435,44.642800000000435,493,99,10.031000000002678
576,3000.0,1,31.40240000000018,31.200000000000173,0,0,10,0,5.012779552715655,5,10,,,39.96919078671519,36.85124802712061,31.40240000000018,26.40240000000018,312,63,5.905999999995402
582,3000.0,1,21.564400000000038,21.500000000000036,0,0,10,0,6.111111111111111,5,10,,,35.935367500784665,31.56916574794246,21.564400000000038,16.564400000000038,215,43,3.014999999999418
637,3000.0,1,33.506400000000205,33.400000000000205,0,0,10,0,4.223880597014926,5,10,,,40.30526933506176,38.233378031424444,33.506400000000205,28.506400000000205,334,67,9.51600000000326
643,3000.0,1,25.441800000000093,25.40000000000009,0,0,9,0,5.078431372549019,4,9,,,41.22315451242783,36.469983749034384,25.441800000000093,20.441800000000093,254,51,1.9380000000019209
614,3000.0,1,113.11767052288594,115.09999999999773,0,0,9,0,4.723090277777778,20,25,,,51.69300021037304,49.48451067003424,113.11767052288594,108.11767052288594,1151,231,30.18800000000192
664,3000.0,1,170.16493476883045,165.49999999999488,0,0,13,0,5.0356280193236715,36,41,,,44.04927581102124,42.67253986650037,170.16493476883045,165.16493476883045,1655,331,44.328999999997905
620,3000.0,1,38.120400000000274,37.80000000000027,0,0,10,0,4.546174142480211,6,11,,,39.9441351468974,34.67922172880284,38.120400000000274,33.120400000000274,378,76,6.343000000000757
588,3000.0,1,69.62860000000032,69.20000000000034,0,0,10,0,2.9177489177489178,6,11,,,40.238679069131265,35.19957002130219,69.62860000000032,64.62860000000032,692,139,16.875
659,3000.0,1,347.6507647041006,341.50000000000915,0,0,11,0,3.888758782201405,63,68,,,50.16544626779416,49.41601261163592,347.6507647041006,342.6507647041006,3415,683,115.875
670,3000.0,1,30.461600000000168,30.30000000000016,0,0,10,0,5.578947368421052,5,10,,,37.34488417555764,35.626326316221274,30.461600000000168,25.461600000000168,303,61,10.687999999994645
665,3000.0,1,24.56860000000008,24.500000000000078,0,0,10,0,5.455284552845528,5,10,,,35.40556599241186,31.10648727882814,24.56860000000008,19.56860000000008,245,49,4.594000000004598
594,3000.0,1,46.10060000000039,45.80000000000038,0,0,10,0,3.681917211328976,5,10,,,37.34795614549868,33.901292072981605,46.10060000000039,41.10060000000039,458,92,12.218000000000757
669,3000.0,1,176.2387999999944,173.69999999999442,0,0,10,0,3.6409666283084006,20,25,,,48.20146041170043,46.98436845890107,176.2387999999944,171.2387999999944,1737,348,51.32800000000134
671,3000.0,1,27.25040000000012,27.100000000000115,0,0,10,0,5.540441176470588,5,10,,,36.476427535395004,31.44819395392041,27.25040000000012,22.25040000000012,271,55,8.047000000005937
649,3000.0,1,114.90299999999777,113.8999999999978,0,0,10,0,2.5385964912280703,11,16,,,44.13875684398541,38.328600481913526,114.90299999999777,109.90299999999777,1139,228,34.40699999999924
675,3000.0,1,46.11680000000039,45.70000000000038,0,0,10,0,4.3406113537117905,7,12,,,41.96090342690089,39.62211184280202,46.11680000000039,41.11680000000039,457,92,11.593999999997322
677,3000.0,1,42.53540000000033,42.00000000000033,0,0,10,0,5.26603325415677,7,12,,,39.550855676697076,37.66248583237314,42.53540000000033,37.53540000000033,420,84,12.23399999999674
683,3000.0,1,77.42419999999986,76.8999999999999,0,0,10,0,2.9077922077922076,7,12,,,43.27807135765493,40.933572184085556,77.42419999999986,72.42419999999986,769,154,20.93699999999808
689,3000.0,1,49.14720000000043,49.000000000000426,0,0,10,0,3.140529531568228,5,10,,,41.19787096371181,39.19850293869852,49.14720000000043,44.14720000000043,490,98,14.687999999994645
626,3000.0,1,241.3427999999911,231.69999999999112,0,0,17,0,7.28602243313201,76,81,,,45.73567605043295,43.90169018347737,241.3427999999911,236.3427999999911,2317,464,79.89099999999598
695,3000.0,1,18.8774,18.799999999999997,0,0,10,0,7.529100529100529,5,10,,,34.793233475630736,33.72737576797977,18.8774,13.877400000000002,188,38,5.171999999998661
632,3000.0,1,38.165200000000276,37.80000000000027,0,0,10,0,4.477572559366755,8,13,,,37.6878825112589,34.71213492234722,38.165200000000276,33.165200000000276,378,76,8.828000000001339
676,3000.0,1,264.6497703105857,257.19999999999,0,0,14,0,5.752817722502915,75,80,,,47.113220945215886,43.82269560120806,264.6497703105857,259.6497703105857,2572,515,86.75
681,3000.0,1,230.76415419605243,222.79999999999163,0,0,31,0,11.166890982503364,127,132,,,48.11440441846815,46.477134072433344,230.76415419605243,225.76415419605243,2228,446,72.51499999999942
687,3000.0,1,24.57800000000008,24.500000000000078,0,0,10,0,5.40650406504065,5,10,,,35.53608425445418,33.65774459281138,24.57800000000008,19.57800000000008,245,49,5.360000000000582
693,3000.0,1,21.759000000000043,21.70000000000004,0,0,10,0,6.2889908256880735,5,10,,,36.388804694088805,30.575001112327094,21.759000000000043,16.759000000000043,217,44,6.703000000001339
699,3000.0,1,15.99999999999996,15.99999999999996,0,0,10,0,7.838509316770186,5,10,,,33.03722903677003,31.520589350076524,15.99999999999996,10.99999999999996,160,32,5.421999999998661
600,3000.0,1,359.0355446549892,347.8000000000106,0,0,19,0,6.321644150617994,93,98,,,48.935132931889875,47.88338487113392,359.0355446549892,354.0355446549892,3478,696,121.5
701,3000.0,1,150.60559999999595,146.39999999999597,0,0,11,0,4.77679180887372,35,40,,,47.42527439296463,45.18557050137851,150.60559999999595,145.60559999999595,1464,293,54.375
705,3000.0,1,23.42180000000007,23.30000000000006,0,0,10,0,6.098290598290598,5,10,,,34.88717926691395,33.272821836887914,23.42180000000007,18.42180000000007,233,47,12.75
638,3000.0,1,160.13047029774896,152.7999999999956,0,0,21,0,9.007194244604317,70,75,,,45.15779593514284,42.09706199108951,160.13047029774896,155.13047029774896,1528,306,65.46800000000076
707,3000.0,1,30.69700000000017,30.400000000000162,0,0,10,0,5.468852459016394,7,12,,,37.50803517685924,35.7070426868838,30.69700000000017,25.69700000000017,304,61,18.56199999999808
606,3000.0,1,32.742000000000196,32.50000000000019,0,0,10,0,5.595092024539877,5,10,,,38.02351092169367,37.137255177664386,32.742000000000196,27.742000000000196,325,65,21.625
711,3000.0,1,22.23940000000005,22.200000000000045,0,0,10,0,5.816143497757848,5,10,,,35.924087320645924,32.91497985343466,22.23940000000005,17.23940000000005,222,45,15.764999999999418
644,3000.0,1,24.100800000000078,23.90000000000007,0,0,10,0,6.395833333333333,5,10,,,36.09651459598612,32.548249227913544,24.100800000000078,19.100800000000078,239,48,12.171999999998661
713,3000.0,1,35.03260000000023,34.70000000000022,0,0,10,0,5.198275862068965,5,10,,,40.82410788151432,38.36414922580312,35.03260000000023,30.03260000000023,347,70,15.906000000002678
719,3000.0,1,20.345400000000023,20.30000000000002,0,0,10,0,5.965686274509804,5,10,,,40.730557391321746,34.636933889585336,20.345400000000023,15.345400000000023,203,41,6.703000000001339
612,3000.0,1,60.7892000000006,59.70000000000058,0,0,10,0,5.172240802675585,12,17,,,47.53755699351369,47.95348077895692,60.7892000000006,55.7892000000006,597,120,30.0309999999954
618,3000.0,1,23.501600000000067,23.400000000000063,0,0,10,0,6.170212765957447,5,10,,,34.26421692407594,32.26730822075494,23.501600000000067,18.501600000000067,234,47,5.046999999998661
655,3000.0,1,460.65883071234697,441.6000000000319,0,0,23,0,11.196513470681458,197,202,,,46.31856840889346,46.00454868206385,460.65883071234697,455.65883071234697,4416,884,180.09399999999732
661,3000.0,1,25.471800000000094,25.40000000000009,0,0,10,0,5.415686274509804,5,10,,,34.91962848512905,32.500963018089486,25.471800000000094,20.471800000000094,254,51,5.75
667,3000.0,1,47.45320000000041,46.9000000000004,0,0,10,0,4.480851063829787,9,14,,,40.55404779981909,37.074479432686324,47.45320000000041,42.45320000000041,469,94,12.875
624,3000.0,1,91.78939999999908,90.9999999999991,0,0,10,0,2.8913282107574094,9,14,,,44.11069003150222,41.32750514047835,91.78939999999908,86.78939999999908,910,182,30.5
725,3000.0,1,126.99219999999727,121.89999999999735,0,0,15,0,6.93360655737705,41,46,,,46.7352861214351,44.579698294490186,126.99219999999727,121.99219999999727,1219,244,45.71899999999732
682,3000.0,1,353.3106380063223,327.40000000000595,0,0,35,0,15.492519083969466,266,271,,,46.863509375583135,45.69374026028866,353.3106380063223,348.3106380063223,3274,655,143.81300000000192
673,3000.0,1,27.119000000000117,27.000000000000114,0,0,10,0,5.608856088560886,5,10,,,34.21579736861548,30.37547931207836,27.119000000000117,22.119000000000117,270,54,12.23399999999674
650,3000.0,1,174.26918204137704,171.69999999999453,0,0,12,0,4.580908032596042,40,45,,,45.770363048764935,46.28196879890112,174.26918204137704,169.26918204137704,1717,344,72.875
731,3000.0,1,23.02080000000006,22.900000000000055,0,0,10,0,5.8304347826086955,5,10,,,39.15803318139256,35.045316940349906,23.02080000000006,18.02080000000006,229,46,10.672000000005937
656,3000.0,1,16.599999999999966,16.599999999999966,0,0,10,0,7.191616766467066,5,10,,,34.602782832847836,32.72427597931473,16.599999999999966,11.599999999999966,166,34,4.26600000000326
688,3000.0,1,33.631200000000206,33.400000000000205,0,0,10,0,4.764179104477612,7,12,,,36.52869416447823,34.23057089442323,33.631200000000206,28.631200000000206,334,67,14.18800000000192
679,3000.0,1,39.03840000000029,38.80000000000028,0,0,10,0,4.570694087403599,5,10,,,37.58173011335509,36.672835779935085,39.03840000000029,34.03840000000029,388,78,14.43699999999808
717,3000.0,1,237.7619999999914,229.19999999999126,0,0,17,0,6.197993894461404,78,83,,,47.116639955308685,45.66126037932752,237.7619999999914,232.7619999999914,2292,459,97.65699999999924
694,3000.0,1,25.16040000000009,25.100000000000087,0,0,10,0,5.087301587301587,5,10,,,37.006074788249116,32.60373154478401,25.16040000000009,20.16040000000009,251,51,7.89100000000326
662,3000.0,1,38.37460000000028,38.10000000000027,0,0,10,0,4.782722513089006,5,10,,,36.55016124411825,33.68239547760528,38.37460000000028,33.37460000000028,381,77,14.484000000004016
737,3000.0,1,51.656800000000466,51.40000000000046,0,0,10,0,3.233009708737864,7,12,,,38.58915311520346,36.62471032738684,51.656800000000466,46.656800000000466,514,103,21.875
723,3000.0,1,25.230200000000092,25.200000000000088,0,0,10,0,5.055335968379446,5,10,,,35.43996506127793,30.871129564940887,25.230200000000092,20.230200000000092,252,51,12.202999999994063
685,3000.0,1,30.022000000000162,29.800000000000153,0,0,9,0,5.632107023411371,5,10,,,40.592015738638075,39.489911180570594,30.022000000000162,25.022000000000162,298,60,18.10899999999674
700,3000.0,1,21.169800000000034,21.10000000000003,0,0,10,0,6.59433962264151,5,10,,,36.88496962304641,33.94700750735794,21.169800000000034,16.169800000000034,211,43,15.421999999998661
743,3000.0,1,23.86580000000007,23.800000000000068,0,0,10,0,5.602510460251046,5,10,,,35.08434122365454,32.905875552445686,23.86580000000007,18.86580000000007,238,48,12.922000000005937
729,3000.0,1,19.160400000000006,19.1,0,0,10,0,7.15625,5,10,,,34.390105972093295,29.921024974809136,19.160400000000006,14.160400000000006,191,39,9.281000000002678
668,3000.0,1,34.09200000000021,34.00000000000021,0,0,10,0,4.038123167155425,5,10,,,36.982171409878596,33.375826947124835,34.09200000000021,29.092000000000212,340,68,20.4690000000046
706,3000.0,1,36.01900000000024,35.80000000000024,0,0,10,0,4.245125348189415,6,11,,,39.43416068408209,33.384693288950174,36.01900000000024,31.01900000000024,358,72,12.375
735,3000.0,1,34.37680000000022,34.00000000000021,0,0,10,0,4.9530791788856305,8,13,,,36.86428733482415,33.33365601519136,34.37680000000022,29.376800000000223,340,68,12.890999999995984
674,3000.0,1,31.84740000000019,31.60000000000018,0,0,10,0,5.271293375394322,6,11,,,37.36826552050663,35.4788890084239,31.84740000000019,26.84740000000019,316,64,13.202999999994063
749,3000.0,1,43.81460000000035,43.60000000000035,0,0,9,0,3.4919908466819223,6,11,,,42.095612923763866,38.833490445036674,43.81460000000035,38.81460000000035,436,88,21.468999999997322
712,3000.0,1,20.326000000000022,20.30000000000002,0,0,10,0,5.970588235294118,5,10,,,33.396392552571754,30.739864234998837,20.326000000000022,15.326000000000022,203,41,14.172000000005937
755,3000.0,1,18.25879999999999,18.19999999999999,0,0,10,0,7.633879781420765,5,10,,,33.58171020464124,32.77885515403558,18.25879999999999,13.25879999999999,182,37,6.0939999999973224
680,3000.0,1,26.324400000000107,26.1000000000001,0,0,10,0,6.6603053435114505,5,10,,,34.471813092514815,32.486676772658456,26.324400000000107,21.324400000000107,261,53,13.875
741,3000.0,1,34.68300000000022,34.60000000000022,0,0,10,0,3.9798270893371757,5,10,,,35.21528866360182,32.50185828469691,34.68300000000022,29.68300000000022,346,70,21.20300000000134
718,3000.0,1,34.37780000000022,34.200000000000216,0,0,9,0,4.463556851311953,4,9,,,42.47315483943726,37.193151064465994,34.37780000000022,29.37780000000022,342,69,14.578000000001339
761,3000.0,1,25.7694000000001,25.600000000000094,0,0,10,0,5.583657587548638,5,10,,,41.83055695735118,42.14721334725615,25.7694000000001,20.7694000000001,256,52,13.139999999999418
747,3000.0,1,22.842000000000056,22.800000000000054,0,0,10,0,5.541484716157205,5,10,,,34.78952776452332,30.847065017493655,22.842000000000056,17.842000000000056,228,46,10.01600000000326
691,3000.0,1,133.13559999999683,130.99999999999685,0,0,8,0,3.527078565980168,21,26,,,46.239082957825026,44.96342399159447,133.13559999999683,128.13559999999683,1310,262,65.13999999999942
767,3000.0,1,34.48180000000022,34.30000000000022,0,0,10,0,4.4186046511627906,6,11,,,37.254143664112924,35.384805718695304,34.48180000000022,29.48180000000022,343,69,11.280999999995402
724,3000.0,1,62.07660000000061,61.70000000000061,0,0,10,0,3.1407766990291264,9,14,,,42.20718951822202,38.057514259219246,62.07660000000061,57.07660000000061,617,124,21.0309999999954
697,3000.0,1,32.65560000000019,32.50000000000019,0,0,9,0,4.588957055214724,4,9,,,43.72783137699741,38.38804182559247,32.65560000000019,27.65560000000019,325,65,10.10899999999674
773,3000.0,1,37.727200000000266,37.50000000000026,0,0,10,0,4.263297872340425,6,11,,,43.39166699741078,40.33318197516695,37.727200000000266,32.727200000000266,375,75,12.514999999999418
730,3000.0,1,25.14780000000009,25.000000000000085,0,0,10,0,6.095617529880478,5,10,,,34.99283108541998,32.222474682128414,25.14780000000009,20.14780000000009,250,50,11.48399999999674
703,3000.0,1,23.505000000000067,23.400000000000063,0,0,9,0,5.953191489361702,4,9,,,37.53161214588467,32.81811869164957,23.505000000000067,18.505000000000067,234,47,11.656000000002678
779,3000.0,1,24.880600000000086,24.70000000000008,0,0,10,0,6.112903225806452,5,10,,,35.65389783331973,32.17908177293348,24.880600000000086,19.880600000000086,247,50,12.43800000000192
709,3000.0,1,31.925800000000187,31.800000000000182,0,0,11,0,4.984326018808777,6,11,,,36.99096817103351,32.13470209734546,31.925800000000187,26.925800000000187,318,64,12.672000000005937
736,3000.0,1,38.19321892205096,38.50000000000028,0,0,9,0,5.642487046632124,8,13,,,45.42803479386792,43.650126814701,38.19321892205096,33.19321892205096,385,77,20.015999999995984
785,3000.0,1,22.37460000000005,22.300000000000047,0,0,10,0,5.977678571428571,5,10,,,33.83659906788983,31.253877835779754,22.37460000000005,17.37460000000005,223,45,12.468999999997322
715,3000.0,1,17.032399999999974,16.99999999999997,0,0,10,0,7.742690058479532,5,10,,,33.17471596507375,30.84832461534327,17.032399999999974,12.032399999999974,170,34,9.546999999998661
742,3000.0,1,31.160800000000176,30.90000000000017,0,0,10,0,5.651612903225806,6,11,,,36.381377924472005,31.255294065104327,31.160800000000176,26.160800000000176,309,62,12.18699999999808
721,3000.0,1,30.443800000000167,30.30000000000016,0,0,10,0,5.286184210526316,5,10,,,37.27133609939363,37.13304298445587,30.443800000000167,25.443800000000167,303,61,8.203000000001339
630,3000.0,1,409.1343364546791,393.00000000002086,0,0,25,0,8.504706181633173,156,161,,,45.71006521885032,43.996584966111286,409.1343364546791,404.1343364546791,3930,786,188.11000000000058
791,3000.0,1,132.95338085845916,131.9999999999968,0,0,10,0,2.32778198334595,13,18,,,44.73813228279941,42.25231005144671,132.95338085845916,127.95338085845916,1320,264,38.70300000000134
748,3000.0,1,119.9775477616697,119.59999999999748,0,0,10,0,3.4695071010860485,16,21,,,43.65428698957441,40.977945352577564,119.9775477616697,114.9775477616697,1196,240,33.79699999999866
797,3000.0,1,16.499999999999964,16.499999999999964,0,0,10,0,7.614457831325301,5,10,,,33.4709477028844,31.036210911302796,16.499999999999964,11.499999999999964,165,33,6.25
754,3000.0,1,20.14460000000002,20.100000000000016,0,0,10,0,6.836633663366337,5,10,,,35.00277645579509,30.669762514122596,20.14460000000002,15.144600000000018,201,41,5.7189999999973224
803,3000.0,1,41.53600000000032,41.40000000000032,0,0,10,0,3.780722891566265,6,11,,,36.43138133314083,33.91939078640496,41.53600000000032,36.53600000000032,414,83,8.780999999995402
753,3000.0,1,374.07340000001693,359.3000000000132,0,0,17,0,6.988592097941013,126,131,,,47.21240611582148,45.80748072110575,374.07340000001693,369.07340000001693,3593,719,129.0
809,3000.0,1,60.331000000000586,59.90000000000058,0,0,9,0,3.3216666666666668,7,12,,,43.460526565485885,38.77567697349601,60.331000000000586,55.331000000000586,599,120,15.18699999999808
686,3000.0,1,415.9467888710785,409.4000000000246,0,0,27,0,9.146275946275946,166,171,,,46.58112624860387,46.834369021524154,415.9467888710785,410.9467888710785,4094,819,155.5
759,3000.0,1,28.858400000000145,28.700000000000138,0,0,10,0,5.694444444444445,5,10,,,34.83808975167991,32.04793311327275,28.858400000000145,23.858400000000145,287,58,12.297000000005937
765,3000.0,1,17.825199999999985,17.799999999999983,0,0,10,0,6.960893854748603,5,10,,,33.473330134289874,30.6404337160876,17.825199999999985,12.825199999999985,178,36,3.875
692,3000.0,1,27.16820000000012,27.100000000000115,0,0,10,0,5.275735294117647,5,10,,,34.54200125840124,31.375945637573565,27.16820000000012,22.16820000000012,271,55,11.468999999997322
727,3000.0,1,271.3484755645464,256.2999999999898,0,0,24,0,9.86544461778471,109,114,,,50.46589295637822,49.727541707744926,271.3484755645464,266.3484755645464,2563,513,84.45300000000134
771,3000.0,1,29.38860000000015,29.300000000000146,0,0,10,0,4.948979591836735,5,10,,,34.41374274675837,31.930309655053108,29.38860000000015,24.38860000000015,293,59,8.765999999995984
698,3000.0,1,33.94720000000021,33.70000000000021,0,0,10,0,5.15680473372781,5,10,,,37.60889420258638,34.84096214658264,33.94720000000021,28.94720000000021,337,68,9.375
815,3000.0,1,159.40388853696552,153.89999999999554,0,0,15,0,6.991558441558442,49,54,,,45.060042317294844,42.52613405529113,159.40388853696552,154.40388853696552,1539,308,50.48500000000058
733,3000.0,1,170.82241334394288,172.89999999999446,0,0,18,0,6.491329479768786,67,72,,,48.93632296102523,48.13146236933157,170.82241334394288,165.82241334394288,1729,346,46.21800000000076
739,3000.0,1,22.179400000000047,22.100000000000044,0,0,11,0,6.707207207207207,6,11,,,32.512739725745284,28.998584282271302,22.179400000000047,17.179400000000047,221,45,5.8439999999973224
636,3000.0,1,415.40924376124985,411.40000000002505,0,0,16,0,5.547509113001215,96,101,,,48.542056221389,50.02678578413799,415.40924376124985,410.40924376124985,4114,823,135.23399999999674
745,3000.0,1,19.227200000000007,19.200000000000003,0,0,10,0,6.7927461139896375,5,10,,,34.32440979711746,28.760741133178495,19.227200000000007,14.227200000000007,192,39,8.906000000002678
642,3000.0,1,39.25260000000029,39.000000000000284,0,0,9,0,4.534526854219949,4,9,,,41.8433461990939,37.95704002231357,39.25260000000029,34.25260000000029,390,78,14.93800000000192
751,3000.0,1,45.598800000000374,45.20000000000037,0,0,10,0,4.30242825607064,7,12,,,39.4301444028518,38.13535897290317,45.598800000000374,40.598800000000374,452,91,18.54699999999866
760,3000.0,1,419.4208391543497,408.80000000002445,0,0,22,0,6.381755930545365,116,121,,,43.8902682688228,42.77438769994675,419.4208391543497,414.4208391543497,4088,818,143.17199999999866
757,3000.0,1,35.27540000000023,35.00000000000023,0,0,10,0,5.60968660968661,6,11,,,38.847754480509955,38.11055220404131,35.27540000000023,30.275400000000232,350,70,13.35899999999674
763,3000.0,1,53.71820000000049,53.30000000000049,0,0,9,0,3.548689138576779,6,11,,,39.44945231544885,34.82404716310486,53.71820000000049,48.71820000000049,533,107,21.485000000000582
769,3000.0,1,24.287400000000076,24.200000000000074,0,0,9,0,5.699588477366255,5,10,,,39.67900695833937,38.97183074271209,24.287400000000076,19.287400000000076,242,49,7.89100000000326
775,3000.0,1,25.552000000000096,25.500000000000092,0,0,10,0,5.5,5,10,,,38.09335596068848,35.26940589334541,25.552000000000096,20.552000000000096,255,51,8.23399999999674
821,3000.0,1,324.9615313672891,313.2000000000027,0,0,25,0,11.914139802106607,177,182,,,47.71340979133931,47.45871681264245,324.9615313672891,319.9615313672891,3132,627,128.09300000000076
777,3000.0,1,419.77513354917113,405.4000000000237,0,0,24,0,9.84340320591862,204,209,,,48.10850090286879,47.4035339731612,419.77513354917113,414.77513354917113,4054,811,156.76600000000326
704,3000.0,1,430.34439768647803,417.20000000002636,0,0,23,0,8.068296189791518,147,152,,,46.320858191577166,43.81797253417947,430.34439768647803,425.34439768647803,4172,835,159.71899999999732
827,3000.0,1,31.69200000000018,31.60000000000018,0,0,10,0,4.678233438485805,6,11,,,35.9851845384763,33.73841378688018,31.69200000000018,26.69200000000018,316,64,12.06199999999808
710,3000.0,1,17.49999999999998,17.49999999999998,0,0,10,0,7.4147727272727275,5,10,,,35.498488492046164,32.98743484193392,17.49999999999998,12.499999999999979,175,35,5.60899999999674
716,3000.0,1,20.65840000000003,20.600000000000023,0,0,10,0,6.980676328502415,5,10,,,36.13075327284074,32.96656300090277,20.65840000000003,15.658400000000029,206,42,4.0939999999973224
722,3000.0,1,40.0842000000003,39.9000000000003,0,0,10,0,4.1875,5,10,,,38.14668650542994,32.789199311510195,40.0842000000003,35.0842000000003,399,80,11.906000000002678
728,3000.0,1,47.89400000000041,47.70000000000041,0,0,10,0,3.985355648535565,5,10,,,43.01434820946072,40.03693767786022,47.89400000000041,42.89400000000041,477,96,13.875
833,3000.0,1,139.25037128068055,133.3999999999967,0,0,23,0,7.782022471910112,54,59,,,47.85946931341929,47.98780759638381,139.25037128068055,134.25037128068055,1334,267,46.38999999999942
734,3000.0,1,34.52980000000022,34.30000000000022,0,0,10,0,5.104651162790698,6,11,,,38.39012217182835,36.67380202043461,34.52980000000022,29.529800000000222,343,69,13.421000000002095
839,3000.0,1,41.63340000000032,41.40000000000032,0,0,10,0,4.595180722891566,5,10,,,37.070155348645976,34.24884747350512,41.63340000000032,36.63340000000032,414,83,14.906000000002678
845,3000.0,1,68.13340000000039,67.50000000000044,0,0,11,0,3.655325443786982,8,13,,,44.60639974109096,41.37805740449317,68.13340000000039,63.13340000000039,675,135,18.32800000000134
740,3000.0,1,108.52679999999815,107.29999999999818,0,0,9,0,3.0884543761638734,12,17,,,51.32051770107397,43.507797570282065,108.52679999999815,103.52679999999815,1073,215,34.640999999995984
851,3000.0,1,21.400000000000034,21.400000000000034,0,0,10,0,5.986046511627907,5,10,,,34.367840681690424,28.839450034428292,21.400000000000034,16.400000000000034,214,43,8.60899999999674
648,3000.0,1,543.4133756845093,536.9000000000535,0,0,20,0,7.867225325884544,206,211,,,46.68413504039609,44.31342793538021,543.4133756845093,538.4133756845093,5369,1074,204.59300000000076
654,3000.0,1,39.26280000000028,38.90000000000028,0,0,9,0,4.671794871794872,7,12,,,47.48717071055511,44.483458313895646,39.26280000000028,34.26280000000028,389,78,8.468999999997322
